n03085013_21127,phase,125,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,0.0490201969928398,0.0002225999703007,0.0009560352942541,0.0057707026317281,0.0033064868585125,0.0373576690928173,0.0023513182543703,0.0113341210376403,0.0505179411328639,0.4816967712509156,0.020269410246073,0.0005365480633022,0.0052179066665602,0.3238784566718605,0.0013049270440841,0.0062589087918767,12
n03085013_21973,phase,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,0.0183524811875037,0.0339146323583859,0.00648922634967,0.0673327096879603,0.1129439248800082,0.0357977359880676,0.0034174415440573,0.0734994857159386,0.1912960703240518,0.0167774932379349,0.13667179651688,0.0056384702787938,0.0548231842340079,0.2254747268717349,0.0126345905450575,0.0049360302799467,12
n03085013_21973,phase,95,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,0.0159560517689247,0.0379938303557137,0.0121943706883888,0.0384037492182415,0.0845188283486971,0.0397452990435311,0.0024527597488901,0.0907277976387558,0.2040161111643501,0.0212599183026022,0.1389674376559393,0.006336929556987,0.034145645331702,0.2387107184690044,0.0307136635521016,0.0038568891561701,12
n03085013_21973,phase,110,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,0.0078186731262855,0.0793175587887313,0.0155917587193062,0.0548987728742662,0.0544814676666624,0.044467477429226,0.0020996810226164,0.2226773421437637,0.1118123405021359,0.0230900924722738,0.0762823391492861,0.0089008518292485,0.0246012260303154,0.1545353114962611,0.1157509274098593,0.0036741793397614,12
n03085013_21973,phase,125,,,,,,,,,,,,,,,12.0,,,,,,,,,,,4.0,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,0.0021148611452382,0.1263260479441559,0.0239500195056581,0.1843273051124031,0.029674566307058,0.0206025246905785,0.0046017286376616,0.3481825695267785,0.0311181407180234,0.016017145987591,0.1145469120636217,0.0109277245197756,0.0082716972617501,0.0370015567026891,0.0395572013123354,0.0027799985646813,12
n03085013_22175,phase,80,,,,,,,,,,,,,,,,,,12.0,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,1.590018097510846e-06,3.451014337702116e-07,8.139987481131634e-08,1.777427370157812e-06,7.177833617537061e-07,5.6836222877550734e-05,2.129874980307037e-07,1.563059461338619e-06,9.288904964996114e-05,1.7060057252286746e-05,2.507183773235776e-06,6.68435083800495e-08,0.999813630203884,9.175403210104952e-06,7.170180139763078e-08,1.4755569457515174e-06,12
n03085013_22175,phase,95,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,0.0003783843927279,0.0001841701075472,3.863063063111969e-05,0.0002659341160507,9.379114646815828e-05,0.0027418966481383,9.543754222902618e-05,0.0001674402974191,0.0045315954963405,0.0035816378646173,0.0002225056298119,2.734214163841612e-05,0.98612069432045,0.0012954469479841,2.818256355217159e-05,0.0002269101543935,12
n03085013_22175,phase,110,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,12.0,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,0.08529490751403,0.0115305652156467,0.0151993574062302,0.0150505451568902,0.0182034659981466,0.1379811578342988,0.0127173241914516,0.0262918552262531,0.1121755312405175,0.2234406075060378,0.0285030498095671,0.0095567902433843,0.0621503762081359,0.1834068370107903,0.0028233549908671,0.0556742744477521,12
n03085013_22175,phase,125,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,0.0096723375942982,0.01038682492958,0.0058755737040729,0.0304895706776506,0.0095641470914583,0.0634412451557891,0.0043946745940223,0.3305196207392466,0.0476685241129828,0.0879760218890964,0.0474661146141419,0.0174539313921019,0.0304882923746025,0.2819528756844932,0.0006451198892873,0.0220051255571754,12
n03085013_22489,phase,80,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,0.0297600769054658,0.0061985889278469,0.0078536679824295,0.0133953375507384,0.118994058864479,0.0809375237626874,0.0355930378156728,0.0273998527086472,0.3879834771799261,0.0376161902112288,0.0151353820207814,0.0018103375522014,0.2071293391658734,0.009978435807602,0.0056888289484187,0.0145258645960005,12
n03085013_22489,phase,95,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,0.0431165838922278,0.0080520615288218,0.0585495333856073,0.0102464790082005,0.2370591318887538,0.0944275377115809,0.0249769026482446,0.0913682019232067,0.1788576724736532,0.0794719885695407,0.0420530491528387,0.0088958616083512,0.0479805800488494,0.0475558717504144,0.0044148010641181,0.0229737433455901,12
n03085013_22489,phase,110,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,0.0882100446396231,0.0096600790436375,0.0891156770308802,0.0128116665037049,0.157241586452645,0.0441480306754533,0.0187628054551215,0.072853116294918,0.1240613703041952,0.1320747281597076,0.082493777468959,0.0163469460116367,0.0081848643586212,0.0925114663495375,0.0042400203217537,0.0472838209296048,12
n03085013_22489,phase,125,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,0.0075385031704371,0.0103597834969134,0.0329271275535513,0.0107684247300043,0.0144737659785889,0.0712584111833215,0.0090031019288556,0.0609595587465708,0.0860901042655045,0.2035937546016954,0.1651209287416377,0.0274445580430002,0.0127863145883102,0.2637278878263851,0.0023908602304528,0.0215569149147706,12
n03085013_22744,phase,80,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,0.0004928575950327,1.7211721172773156e-05,1.2033230455581156e-05,6.299348271159972e-05,9.343008582850422e-05,0.9028583402080946,7.660090016463171e-05,9.730658370618422e-05,0.0161185051587052,0.0063613576787644,0.0001141970701205,4.166178731642589e-06,0.0732037781408749,0.0001785464720949,9.251718705068116e-05,0.0002161583064908,12
n03085013_22744,phase,95,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,0.0147359599735948,0.0011659877921281,0.0008568707709675,0.0020605014484249,0.0097564689074627,0.3908968759374921,0.0024994513702901,0.0027022678924539,0.3275637243349233,0.1584195596557725,0.0044879438174386,0.0002830506552224,0.0768291804982056,0.0025609237633066,0.0021272960186447,0.0030539371636714,12
n03085013_22744,phase,110,,,,,12.0,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,0.0130492485206576,0.014969900113104,0.0082108187935794,0.0101438056325949,0.0313455492018571,0.0176680788663396,0.0034741637561622,0.0600203027821583,0.2213037518173565,0.3075996178446208,0.0783271556003324,0.0093874465964008,0.0115474831632526,0.2074217528373433,0.0033739419781341,0.0021569824961054,12
n03085013_22744,phase,125,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009191549643744,0.0192179236048767,0.0009226977495004,0.0110001571636895,0.0113299064460972,0.0152199926207211,0.001262235992336,0.3781729829659784,0.0457641923120928,0.0427221789208724,0.145460269220926,0.0100943489247113,0.0052922019458046,0.3103136444956478,0.0010471940681408,0.00126091860423,12
n03085013_22928,phase,80,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,12.0,,,,,,,,,,,0.0121631954580757,0.0003838565492781,0.0009327370769418,0.0023604110393743,0.0154227604595702,0.1915206360058927,0.0103534422145144,0.0046406108569775,0.0088347383436759,0.3709692935959685,0.0110815933134533,6.157767558787743e-05,0.3383852406214326,0.0256976272651717,0.0026940935888101,0.0044981859352745,12
n03085013_22928,phase,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,0.0852119101769626,0.0044262048994669,0.0047627977300836,0.0179060895267502,0.1206361926607823,0.1302641697521087,0.029051370842173,0.0182092847241645,0.0405259032105281,0.3063224603144619,0.0550815650040055,0.0012061501089829,0.0581514079158361,0.0781647233228731,0.0223514351039003,0.0277283347069194,12
n03085013_22928,phase,110,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,0.0671905499208734,0.0167300501109044,0.0102741003214467,0.0227569252996493,0.1002928381388473,0.0437867303277009,0.0420607277460562,0.0300433680387398,0.0914845931300285,0.2015689541574326,0.0754247493665978,0.0085770779611574,0.0242024304366975,0.1797794963555799,0.0314381169023475,0.0543892917859399,12
n03085013_22928,phase,125,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,0.0236064000478586,0.0148368812398105,0.0084632228300428,0.0160811740682559,0.0670445506361138,0.0165359143449187,0.0302691585409738,0.0338929978308226,0.1366314442597274,0.1857537199938749,0.0585820931162022,0.0137458938747219,0.0273694395623978,0.3373812097126016,0.0087948800393655,0.0210110199023113,12
n03085013_22980,phase,80,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,0.0004686437210007,0.004783216499851,0.0052422751730641,0.1154823893886411,0.0021320928206125,0.1165737429297392,0.0036452595708344,0.2624783655362092,0.0994855947473922,0.0567528554124668,0.0997001664606483,0.0008603170338659,0.0080356143942188,0.2126768243218263,0.0105834472022361,0.0010991947873928,12
n03085013_22980,phase,95,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,0.000420033162557,0.0076210179864891,0.0041715151930824,0.103667933809899,0.0015927517321569,0.0648518414096481,0.0035388169492337,0.3878543486829918,0.0602052558940377,0.0341468261011935,0.1638033455378486,0.001664542825735,0.0124810486638724,0.1452319208331312,0.0078715408389881,0.0008772603791347,12
n03085013_22980,phase,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,0.0005115250619218,0.0113490103066232,0.0029567006034275,0.047586169402813,0.0010662959225521,0.0431974082251261,0.0033042402648634,0.3699042702241232,0.0410689298035385,0.0252157649129463,0.3129379928338391,0.0021495466432888,0.0109959987088264,0.1169008168047563,0.0098996228248464,0.0009557074565072,12
n03085013_22980,phase,125,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,0.0003498836134444,0.0192554132545901,0.0019181248696984,0.0435228632894558,0.0010357765253333,0.0212789509033129,0.0023649929234826,0.2517392304366598,0.0242147533498255,0.0162537458332752,0.5527021427994836,0.0027636148244159,0.0061631513144676,0.0499825054076145,0.0056575629378619,0.0007972877170778,12
n03085013_23549,phase,80,12.0,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,0.0069045837390841,0.0059858792949779,0.0003008421238189,0.0059308237951251,0.0080064623795469,0.0397949475321801,0.0038802668541284,0.0058260038938944,0.2782908306167829,0.0615713790034999,0.0103071553031069,0.0005493813002756,0.0023789549814773,0.5495356964628455,0.0127396479159818,0.0079971448032736,12
n03085013_23549,phase,95,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,0.0046822815959325,0.0021235905759787,0.0005651241776459,0.0120295383833823,0.0040841334943669,0.0642269858367638,0.0035651538393233,0.0173054621855209,0.3093388901499396,0.0642247874799753,0.0140729846239858,0.0007260353148999,0.0031475638837466,0.482014025571598,0.0085386937878804,0.0093547490990592,12
n03085013_23549,phase,110,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,0.0012317087802366,0.0042899002829099,0.0026247777933785,0.0327560604256368,0.003786690245703,0.0607243710445919,0.0026549733634341,0.1280094532078045,0.164641633138278,0.0635314993906905,0.0335803380073542,0.0011228224724542,0.0057607134543913,0.4799642692585542,0.0101077352734954,0.0052130538610862,12
n03085013_23549,phase,125,,,14.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,0.0007227933570144,0.0086910947762136,0.0045126792371754,0.1819424285477201,0.0074368094984464,0.0313121929579242,0.0027393998446398,0.3919360431540943,0.0577976638624998,0.0929873743523004,0.0773832929325448,0.0013906956952067,0.0091536268910713,0.1206184037718795,0.009746689243391,0.0016288118778776,12
n03085013_23648,phase,80,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,0.0006412818472791,0.0002832318972405,0.0034988667695233,0.0038083951262209,0.0018183950962388,0.0943643958246633,0.0031726820252534,0.0516268954273286,0.1426575701200538,0.0165795163703594,0.5987137086997717,0.0007023017620216,0.0348733045029107,0.0457172954582525,0.000331175363525,0.0012109837093565,12
n03085013_23648,phase,95,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,0.0037171056819413,0.0005528133092136,0.007846534565131,0.003969335226218,0.0046932055801089,0.058244546695521,0.0067863652391749,0.0500148445011977,0.203283640944579,0.0228041358555945,0.5639541007351314,0.0009559955603292,0.0110866396295146,0.0587992069180809,0.0006113466213061,0.0026801829369572,12
n03085013_23648,phase,110,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,0.0192415846743966,0.0016107708842372,0.0207811080181077,0.0070102108448031,0.0126252713701917,0.0710984505374584,0.0122055087326465,0.0489426249689185,0.30654244385788,0.0548785483046915,0.351004604159382,0.0020579320983524,0.0097115601124747,0.0745987359129351,0.0008416898640575,0.0068489556594665,12
n03085013_23648,phase,125,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,0.0395845335852402,0.0056025215839856,0.0384090009348939,0.0188740646548266,0.0221518308718061,0.086989265259695,0.0347785066739535,0.0582021567586542,0.1815589667881981,0.0664629479048437,0.3864082361741509,0.0035398943546514,0.0081310608485672,0.0398627338793057,0.0006393620107072,0.00880491771652,12
n03085013_23800,phase,80,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,0.0086183722879218,0.0314766728168835,0.0051916655625276,0.0040172216764182,0.0332677310085128,0.0111170888638721,0.0052050207555757,0.0115567513107708,0.314495044537092,0.2034850781883086,0.0349269843454504,0.0048718420584707,0.0114374310774,0.0554106232851635,0.2237502318054851,0.0411722404201465,12
n03085013_23800,phase,95,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,0.0072643839864531,0.016080861110348,0.0046352551293723,0.0055237380600793,0.017996658407825,0.0045094616801504,0.006907379736583,0.0277506221389345,0.3915406541271441,0.0952198069952193,0.0357639511261545,0.0081897567599137,0.0115266195406377,0.2036936146257843,0.1097749960015542,0.0536222405738456,12
n03085013_23800,phase,110,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,0.0044169623818843,0.0074493567610061,0.0027505536916842,0.003476249582214,0.0100960259948109,0.0036512069621341,0.0050910050828329,0.0328164553415943,0.2872750410484691,0.0574475494031995,0.0330270626769116,0.0082101571445609,0.0105873175949348,0.4940691018300775,0.0226472976159782,0.0169886568877068,12
n03085013_23800,phase,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,12.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,12.0,,,,,,,0.0014887032692122,0.0059517985477035,0.0013712836064687,0.0033087846558081,0.0090835297988014,0.0054319807898568,0.003173002781868,0.0304395252245828,0.1522331285917968,0.0685659865987427,0.0265791886523526,0.0048759288205411,0.0102834720299756,0.6655053376293107,0.0076787443260174,0.0040296046769609,12
n03085013_24045,phase,80,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,0.0023949309597552,0.0002140049419632,0.0006335480413908,0.0033219293117485,0.0017992147851896,0.0175217998492584,0.0019919767057354,0.0463707786447614,0.0679116033269982,0.0481747526018978,0.032966863797099,0.0009339065294142,0.0064208156080241,0.7672402286987886,0.0007523927593807,0.0013512534385939,12
n03085013_24045,phase,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,0.0019974171831017,0.0005940858583148,0.0013267237159001,0.019752907678302,0.0019550101824553,0.0295583960291801,0.0033735023691333,0.0460942206115925,0.1005358845115464,0.0485139389055096,0.0524723867504215,0.0014319127551178,0.0045411236036204,0.6841438341670553,0.0017657564585397,0.0019428992202093,12
n03085013_24045,phase,110,12.0,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,0.0010369951725468,0.0013703463137497,0.0026108249868481,0.0749886015405835,0.0017970635299779,0.0540765574345782,0.0044926180603681,0.0590835076455859,0.0898600741617626,0.0670113859464691,0.1152073658932723,0.0016458651944989,0.0100346829444539,0.5117876346440856,0.0032707723565198,0.0017257041746991,12
n03085013_24045,phase,125,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,12.0,0.0007474210792653,0.0023950570229399,0.0042394510129816,0.0958904433027985,0.0014469596147035,0.0992883133079127,0.0043255700166068,0.1409249730934559,0.0600648824630771,0.0927408188764741,0.1961703072186956,0.0023223475220877,0.0157780375498315,0.2803477464280118,0.0020262966693073,0.0012913748218502,12
n03085013_2432,phase,80,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,12.0,,,,,,,,,,,,,,,,,,,0.0027392584318995,0.0059792566259998,0.0004476458905533,0.0039810708404013,0.0269621939385212,0.1861586610079314,0.0023551944190832,0.0112050792545178,0.0100063025549459,0.6307297704942056,0.0151587153111868,0.0028365113738014,0.0196055943057736,0.0665462412184535,0.0098885322152627,0.005399972117462,12
n03085013_2432,phase,95,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,0.0050567364186662,0.0069793876728731,0.0015029518678235,0.0238685838652609,0.0293553594764531,0.1270905341599953,0.0041298028189662,0.0436270008900048,0.032128383471506,0.4882501141781145,0.0564214206033499,0.0065469088167937,0.0140623604480853,0.1443023809769774,0.0093813376373895,0.0072967366977397,12
